candidate_id,smiles,parent_ids,generation_method,validity_status,qed,esol,pains_alert_count,pains_flag,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds
GEN_7320A218,C/N=N/Nc1ccc2ncnc(-c3ncnc4c3C(=Cc3cc(C(=O)O)cc(O)c3O)C(=O)N4C)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.138,-5.007,2,True,498.46,3.122,4,10,5
GEN_2BD61C1F,Cc1cc(C)c(N(CC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)c2ccc(O)c([N+](=O)[O-])c2)[nH]1,CHEMBL137364;CHEMBL304271;CHEMBL305194;CHEMBL309625;CHEMBL432903;CHEMBL68920,BRICS,True,0.149,-5.556,1,True,490.48,4.504,4,9,9
GEN_2735318A,Cc1[nH]c(-c2ccc(O)c([N+](=O)[O-])c2)c(C)c1N1CCN(c2cc(C(=O)O)cc(O)c2O)CC1,CHEMBL305194;CHEMBL309625;CHEMBL432903;CHEMBL66570;CHEMBL80155,BRICS,True,0.215,-4.894,1,True,468.47,3.348,5,8,5
GEN_26FD51FA,Nc1ccc2ncnc(C/N=N/Nc3ccc4ncnc(NCC/N=N/Nc5ccc6ncnc(C(=O)O)c6c5)c4c3)c2c1,CHEMBL133024;CHEMBL136491;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.06,-6.208,1,True,588.6,4.667,5,13,11
GEN_6EF52DBD,Cc1[nH]c(N2CCN(CC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)CC2)c(C)c1-c1ccc2c(c1)CCC2,CHEMBL137364;CHEMBL305194;CHEMBL432903;CHEMBL65848;CHEMBL66570,BRICS,True,0.212,-6.209,1,True,538.66,5.03,3,7,8
GEN_484122BB,O=Cc1ccc(C(O)=Cc2cc(C(=O)O)cc(O)c2O)cc1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.299,-3.52,1,True,300.27,2.665,4,5,4
GEN_EFF4A306,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2cc(O)ccc2O)c1,CHEMBL305194;CHEMBL309598;CHEMBL76642;CHEMBL80155,BRICS,True,0.196,-3.368,1,True,320.25,2.149,7,7,3
GEN_4C20D995,COc1cc(O)c(O)c(Cc2cc(C(=O)O)cc(O)c2O)c1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.545,-3.017,1,True,306.27,1.807,5,6,4
GEN_FB8F90A4,CCN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1cc(O)cc(O)c1,CHEMBL137364;CHEMBL304271;CHEMBL305194;CHEMBL432903;CHEMBL66570;CHEMBL76905,BRICS,True,0.336,-4.096,1,True,396.41,3.045,4,8,8
GEN_25972E76,Cc1cc(C)c(C(=O)N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)[nH]1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.62,-3.256,1,True,359.38,1.703,4,5,3
GEN_699207A0,Cc1cc(C)c(C(=O)NCC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)[nH]1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.281,-3.703,1,True,381.4,2.482,4,6,7
GEN_F02E9F94,CN(C)/N=N/c1ccc2ncnc(-c3ccc4c(cnn4Cc4cc(C(=O)O)cc(O)c4O)c3)c2c1,CHEMBL136491;CHEMBL305194;CHEMBL344652;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.183,-5.705,3,True,483.49,4.365,3,8,6
GEN_0FA2F081,O=C(O)c1ncnc2ccc(N/N=N/CCNc3ccc4c(cnn4-c4cccc(Br)c4)c3)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.14,-6.487,1,True,531.37,5.321,3,7,8
GEN_0541F1C6,CN1C(=O)C(=C(O)c2cc(C(=O)O)cc(O)c2O)c2c(-c3cc(O)ccc3[N+](=O)[O-])ncnc21,CHEMBL305194;CHEMBL309598;CHEMBL443268;CHEMBL77085;CHEMBL80155,BRICS,True,0.124,-4.289,1,True,466.36,2.27,5,10,4
GEN_009F8F18,COc1cc(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)cc(O)c1O,CHEMBL305194;CHEMBL66570;CHEMBL80155,BRICS,True,0.504,-3.21,1,True,376.37,1.542,5,8,4
GEN_A14EB4A4,O=C1Nc2ncnc(-c3ccc4c(c3)CCC4)c2C1=C(O)c1cc(C(=O)O)cc(O)c1O,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.241,-4.699,1,True,431.4,3.12,5,7,3
GEN_F390B9EB,C/N=N/Nc1ccc2ncnc(-c3[nH]c(C)c(N(C)CC/N=N/Nc4ccc5ncnc(C(=O)O)c5c4)c3C)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL344652;CHEMBL432903,BRICS,True,0.133,-6.338,1,True,552.6,5.208,4,10,10
GEN_013CA290,Cc1cccc(-c2cc(O)c(O)c(N3CCN(CC/N=N/Nc4ccc5ncnc(C(=O)O)c5c4)CC3)c2)c1,CHEMBL137364;CHEMBL305194;CHEMBL336113;CHEMBL66570;CHEMBL80155,BRICS,True,0.149,-5.719,2,True,527.59,4.316,4,9,8
GEN_74A5BCB6,Cc1[nH]c(CCC(=O)O)c(C)c1Cc1cc(C(=O)O)cc(O)c1O,CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.516,-3.33,1,True,333.34,2.349,5,4,6
GEN_D759108D,O=C(O)CCc1ncnc2c1C(=Cc1cc(C(=O)O)cc(O)c1O)C(=O)N2,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.381,-2.831,1,True,371.31,1.096,5,7,5
GEN_6C75833D,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2ccc(O)c([N+](=O)[O-])c2)c1,CHEMBL305194;CHEMBL309598;CHEMBL309625;CHEMBL80155,BRICS,True,0.159,-3.578,1,True,349.25,2.352,6,8,4
GEN_93AB6879,Cc1cc(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)[nH]c1-c1cccc(Br)c1,CHEMBL137364;CHEMBL138125;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.425,-5.563,1,True,472.34,4.189,4,5,4
GEN_FFC2FC48,C/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL305194,BRICS,True,0.619,-2.605,1,True,231.22,1.737,2,5,3
GEN_4DA891EA,O=C(O)c1ncnc2ccc(N/N=N/CCNc3ccc(N4CCOCC4)[nH]3)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.252,-3.729,1,True,410.44,2.384,4,8,8
GEN_19DBC407,O=C(O)c1cc(O)c(O)c(C=Cc2ccc(O)c([N+](=O)[O-])c2)c1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.294,-3.555,1,True,317.25,2.58,4,6,4
GEN_1AC6A7A8,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2cccc(Br)c2)c1,CHEMBL137364;CHEMBL138125;CHEMBL305194;CHEMBL309598;CHEMBL52765;CHEMBL80155,BRICS,True,0.322,-4.527,1,True,367.15,3.5,5,5,3
GEN_AAA6E833,O=C(O)c1cc(O)c(O)c(Cc2cc(-c3cc(O)ccc3O)cc(O)c2O)c1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL76642;CHEMBL80155,BRICS,True,0.267,-4.247,1,True,384.34,2.876,7,7,4
GEN_6FA46BCB,O=C(O)c1ncnc2ccc(N/N=N/CCN3CCN(c4ccc5c(ccn5-c5ccc(F)c(Cl)c5)c4)CC3)cc12,CHEMBL137364;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL443268;CHEMBL66570;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.182,-6.885,1,True,573.03,5.666,2,7,8
GEN_F9C7D10D,Cc1cccc(C/N=N/Nc2ccc3ncnc(N(C)CC/N=N/Nc4ccc5ncnc(C(=O)O)c5c4)c3c2)c1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL336113;CHEMBL344652,BRICS,True,0.143,-6.44,1,True,549.6,5.474,3,10,11
GEN_456781DF,O=C(O)c1ncnc2ccc(N/N=N/CCN(c3cccc(Cl)c3)c3cc(O)ccc3O)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL304271;CHEMBL305194;CHEMBL343352;CHEMBL432903;CHEMBL76642,BRICS,True,0.157,-5.916,1,True,478.9,5.01,4,8,8
GEN_13A88E5C,O=C(O)c1cc(O)c(O)c(C=Cc2cccc(Br)c2)c1,CHEMBL137364;CHEMBL138125;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.59,-4.513,1,True,335.15,3.729,3,3,3
GEN_575E103C,O=C(O)c1cc(O)c(O)c(C(O)=Cc2ccccn2)c1,CHEMBL137635;CHEMBL138125;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.504,-3.196,1,True,273.24,2.247,4,5,3
GEN_F375C5D3,O=C(O)c1cc(O)c(O)c(N2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL133024;CHEMBL136491;CHEMBL305194;CHEMBL343352;CHEMBL66570;CHEMBL80155,BRICS,True,0.74,-3.923,1,True,348.79,2.776,3,5,3
GEN_B8E3C187,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2ccc3c(c2)CCC3)c1,CHEMBL305194;CHEMBL309598;CHEMBL65848;CHEMBL80155,BRICS,True,0.335,-4.08,1,True,328.32,3.227,5,5,3
GEN_C3B81CAA,O=C(O)CCn1ccc2cc(N3CCN(c4cc(C(=O)O)cc(O)c4O)CC3)ccc21,CHEMBL305194;CHEMBL308645;CHEMBL66570;CHEMBL67057;CHEMBL80155,BRICS,True,0.444,-4.048,1,True,425.44,2.552,4,6,6
GEN_311EDD2E,Cc1cc(-c2cc(O)ccc2[N+](=O)[O-])[nH]c1N1CCN(c2cc(C(=O)O)cc(O)c2O)CC1,CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL77085;CHEMBL80155,BRICS,True,0.221,-4.624,1,True,454.44,3.04,5,8,5
GEN_70868DF5,O=C(O)c1cc(O)c(O)c(-c2ncnc3ccc(N/N=N/CCNc4cc(O)ccc4[N+](=O)[O-])cc23)c1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL77085;CHEMBL80155,BRICS,True,0.063,-5.284,2,True,505.45,3.911,6,11,9
GEN_E83C5C42,C/N=N/Nc1ccc2ncnc(-n3ncc4cc(N5CCN(c6cc(C(=O)O)cc(O)c6O)CC5)ccc43)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL305194;CHEMBL66570;CHEMBL67003;CHEMBL80155,BRICS,True,0.142,-5.654,2,True,539.56,3.814,4,10,6
GEN_99950179,Cc1[nH]c(NCC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)c(C)c1-c1ccc(C=O)cc1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL311119;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76985,BRICS,True,0.124,-5.465,1,True,457.49,4.644,4,7,9
GEN_66A4B7D4,CN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1cc(O)c(O)c(-c2ccccn2)c1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL344652;CHEMBL80155,BRICS,True,0.175,-4.981,2,True,459.47,3.717,4,9,8
GEN_2FE6957D,Cc1[nH]c(N2CCN(C)CC2)c(C)c1Cc1cc(C(=O)O)cc(O)c1O,CHEMBL305194;CHEMBL432903;CHEMBL67003;CHEMBL67057;CHEMBL69964;CHEMBL80155,BRICS,True,0.624,-3.43,1,True,359.43,2.084,4,5,4
GEN_59F475F8,O=C(O)c1ncnc2ccc(N/N=N/CCNc3cc(O)c(O)c(-c4ccc5c(c4)CCC5)c3)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.079,-5.783,2,True,484.52,4.786,5,8,8
GEN_30FA89A9,Cc1[nH]c(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)c(C)c1-c1ncnc2ccc(/N=N/N(C)C)cc12,CHEMBL136491;CHEMBL305194;CHEMBL344652;CHEMBL432903;CHEMBL66570;CHEMBL80155,BRICS,True,0.163,-5.802,2,True,530.59,4.238,4,9,6
GEN_D7C8B36A,COc1c(C)[nH]c(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)c1C,CHEMBL305194;CHEMBL432903;CHEMBL66570;CHEMBL80155,BRICS,True,0.617,-3.438,1,True,361.4,2.076,4,6,4
GEN_2CC593A9,COc1ncnc2c1C(=C(O)c1cc(C(=O)O)cc(O)c1O)C(=O)N2,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.31,-2.751,1,True,345.27,0.973,5,8,3
GEN_381CCAA3,CN(C)/N=N/c1ccc2ncnc(C=Cc3cc(C(=O)O)cc(O)c3O)c2c1,CHEMBL136491;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL344652;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.351,-4.471,2,True,379.38,3.47,3,7,5
GEN_3FCC9214,COc1[nH]c(Cc2cc(C(=O)O)cc(O)c2O)cc1C,CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.64,-2.982,1,True,277.28,2.032,4,4,4
GEN_F8DCE7C9,Cc1cc(N2CCN(C)CC2)[nH]c1N(C)CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL344652;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.353,-4.106,1,True,451.54,2.632,3,8,8
GEN_E6EC42F4,COCC(O)CNCC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.279,-2.079,1,True,348.36,0.704,4,8,10
GEN_24580AAE,CN1CCN(c2ccc3c(cnn3Cc3cc(C(=O)O)cc(O)c3O)c2)CC1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL69964;CHEMBL80155,BRICS,True,0.593,-3.569,2,True,382.42,1.946,3,6,4
GEN_E114D1E2,CN1C(=O)C(=Cc2cc(C(=O)O)cc(O)c2O)c2c(-c3ccc(F)c(Cl)c3)ncnc21,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.419,-5.055,1,True,441.8,3.563,3,6,3
GEN_C0A46F11,O=C(NCC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1cc(O)ccc1[N+](=O)[O-],CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL77085,BRICS,True,0.181,-3.686,1,True,425.36,2.151,4,9,8
GEN_B2B4B8F2,CN(C)/N=N/c1ccc2ncnc(-n3ccc4cc(N(C)CC/N=N/Nc5ccc6ncnc(C(=O)O)c6c5)ccc43)c2c1,CHEMBL135592;CHEMBL136491;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL344652;CHEMBL67057,BRICS,True,0.151,-6.903,1,True,588.64,5.691,2,10,10
GEN_67D65870,O=C(O)c1ncnc2ccc(N/N=N/CCN3CCN(c4ncnc5ccc(N/N=N/Cc6cc(O)ccc6O)cc45)CC3)cc12,CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL66570;CHEMBL76642,BRICS,True,0.079,-6.078,2,True,622.65,4.263,5,13,11
GEN_435AA1A7,O=C(O)c1cc(O)c(O)c(-c2cccc(Br)c2)c1,CHEMBL137364;CHEMBL138125;CHEMBL305194;CHEMBL52765;CHEMBL80155,BRICS,True,0.744,-4.15,1,True,309.12,3.226,3,3,2
GEN_AD6DE7E1,O=Cc1ccc(C(O)=C(O)c2cc(C(=O)O)cc(O)c2O)cc1,CHEMBL305194;CHEMBL309598;CHEMBL311119;CHEMBL76985;CHEMBL80155,BRICS,True,0.253,-3.53,1,True,316.26,2.55,5,6,4
GEN_C5BB4FAC,CN(C)/N=N/c1ccc2ncnc(-c3ncnc4ccc(N/N=N/CCN5CCN(c6cc(C(=O)O)cc(O)c6O)CC5)cc34)c2c1,CHEMBL136491;CHEMBL137364;CHEMBL305194;CHEMBL344652;CHEMBL66570;CHEMBL80155,BRICS,True,0.095,-6.379,2,True,636.68,4.511,4,13,10
GEN_3C3D1332,O=C(O)c1cc(O)c(O)c(C=Cc2ccc(F)c(Cl)c2)c1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.596,-4.347,1,True,308.69,3.759,3,3,3
GEN_054F5D73,Nc1ccc2ncnc(CN3CCN(c4cc(C(=O)O)cc(O)c4O)CC3)c2c1,CHEMBL136492;CHEMBL305194;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL52765;CHEMBL66570;CHEMBL80155,BRICS,True,0.384,-3.471,1,True,395.42,1.644,4,8,4
GEN_5F126A3D,CN1C(=O)C(=C(O)c2cc(C(=O)O)cc(O)c2O)c2c(-c3ncnc4ccc(N)cc34)ncnc21,CHEMBL136492;CHEMBL305194;CHEMBL309598;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL443268;CHEMBL52765;CHEMBL80155,BRICS,True,0.127,-4.41,1,True,472.42,2.181,5,10,3
GEN_256271F6,Cc1[nH]c(N(C)CC/N=N/Nc2ccc3ncnc(C(=O)O)c3c2)c(C)c1-c1cccc(Br)c1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL344652;CHEMBL432903;CHEMBL52765,BRICS,True,0.204,-6.547,1,True,522.41,5.618,3,6,8
GEN_C00FE877,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2ccccn2)c1,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL309598;CHEMBL80155,BRICS,True,0.432,-3.202,1,True,289.24,2.133,5,6,3
GEN_80BBA8C0,O=C(O)c1cc(O)c(O)c(N2CCN(Cc3ccccn3)CC2)c1,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL332096;CHEMBL66570;CHEMBL80155,BRICS,True,0.732,-2.941,1,True,329.36,1.513,3,6,4
GEN_82CAFD5F,C/N=N/Nc1ccc2ncnc(-c3ccc(N4CCN(CC/N=N/Nc5ccc6ncnc(C(=O)O)c6c5)CC4)[nH]3)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL137364;CHEMBL302552;CHEMBL305194;CHEMBL66570,BRICS,True,0.137,-5.898,1,True,579.63,4.277,4,11,10
GEN_93E67305,CN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1cc(-c2ccc(C=O)cc2)cc(O)c1O,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL311119;CHEMBL344652;CHEMBL76985;CHEMBL80155,BRICS,True,0.118,-5.319,2,True,486.49,4.134,4,9,9
GEN_C5615BCD,CN1CCN(CC/N=N/Nc2ccc3ncnc(Cc4cc(C(=O)O)cc(O)c4O)c3c2)CC1,CHEMBL137364;CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL69964;CHEMBL80155,BRICS,True,0.224,-4.031,2,True,465.51,2.356,4,9,8
